1.574047019697568658e+03,3.345597799514092308e-01,1.014076611453792331e+01,2.654370200812205667e+02,3.080406664323738369e+03,6.758559744954889538e+03,4.849005231379698671e+03,2.474997632218420449e+02
8.633922174321093053e+02,3.173237255374113941e-01,1.206466763798086594e+00,2.006543883061385998e+02,2.086945651863317835e+03,2.325901608163565584e+02,4.327458426506686919e+02,1.987869178556901488e+02
1.471466035837735717e+03,3.470399101991831214e-01,7.335077598333911153e-02,6.114514745169660870e+01,3.332494073277882762e+03,7.328320654035282189e+01,8.441828757639116532e+01,5.656967910060242133e+01
1.663578418656805752e+03,2.552355429672761855e-01,1.607852566650146420e-01,9.535141481074501257e+01,2.921990758525485944e+03,1.040971962882088491e+02,1.202850151356931150e+02,8.063491221537594811e+01
1.020729602848865852e+03,4.481155828141711872e-01,5.755918691630803607e+00,2.739487280682790242e+02,2.262259342661091523e+03,4.471885425902514726e+03,1.287629182489777122e+03,2.485488253073105795e+02
1.069109456523712879e+03,4.266151299738034641e-01,4.718723124144601488e-01,5.162842741987560657e+01,2.639399050631026512e+03,3.618792721686577352e+02,2.965499215932935613e+02,4.864963765060241485e+01
1.489311377088695735e+03,2.317004657753251040e-01,1.894084192042790327e-01,1.491780224188291193e+01,2.468087589167554142e+03,9.965027505783606898e+01,1.015312592984340512e+02,1.177895456749831027e+01
1.252582381436124479e+03,4.389469574612375191e-01,2.770747375651142264e+00,2.701687458752889484e+02,2.916076649364559216e+03,2.666653936725492713e+03,1.514177891961710202e+03,2.519481962115576437e+02
1.162766053057855970e+03,4.590692856150111467e-01,1.937174280700469042e+00,5.642296850477873704e+02,2.635680086386995754e+03,1.841665281235688099e+03,6.549470895357485460e+02,5.172938419197364510e+02
1.896210826614504640e+03,2.332736326203967980e-01,1.514878791876427711e+00,1.418759874852510734e+02,3.306885935015121504e+03,1.014066050710705895e+03,1.320437438920550449e+03,1.241627171529375175e+02
1.191428923907339140e+03,4.383106031274616177e-01,1.638747356743872396e+00,4.609478352875315181e+02,2.654192304156406408e+03,1.781219265784283380e+03,6.656870954210717173e+02,4.095563654187637894e+02
