1.975693520429186378e+01,3.232390970694158927e-01,9.695271458529196806e+00,3.318947847999962342e+00,1.599865900601941782e+00,9.999327826904188532e-01
1.912423795273583949e+01,2.908635988237664449e-01,9.735745472142498969e+00,3.644306076169719244e+00,1.599704673470520255e+00,9.998641784740210925e-01
1.972684014927629192e+01,3.016044709378574162e-01,9.562036938788184059e+00,3.563791804491541981e+00,1.599993882361289810e+00,9.997214252892140385e-01
1.918864055087966847e+01,2.651251366695640543e-01,9.732219379107760915e+00,3.662327621452533766e+00,1.599481475782018602e+00,9.999073188422228364e-01
1.968197393925087013e+01,3.273969619580274770e-01,9.735745472142498969e+00,3.365405789015222027e+00,1.599302037846724422e+00,9.999841241913830503e-01
1.972478601926816211e+01,3.378820401838966148e-01,9.602773857074110353e+00,3.281867542599131937e+00,1.599567736015033548e+00,9.992708301483227418e-01
2.172752978302182569e+01,3.608236487298940864e-01,9.140114912748748210e+00,2.996735043455097447e+00,1.594343411071033945e+00,9.999423566247978012e-01
2.039747429033879911e+01,3.283461119880056733e-01,9.529789922220167853e+00,3.165694570812986441e+00,1.599915597425798142e+00,9.999429397103140049e-01
2.000262968874917391e+01,3.158689729833891735e-01,9.405545668511967605e+00,3.437406764157890038e+00,1.599742992076654158e+00,9.996847370167842861e-01
2.279294275217047883e+01,3.549347653823311521e-01,8.854241013744752919e+00,2.918415779299815771e+00,1.599761944462084529e+00,9.999179199895662506e-01
2.279294275217047883e+01,3.553796583090056971e-01,8.809541792942304994e+00,2.910122197836506608e+00,1.599480531580352638e+00,9.999366075697214695e-01
1.917458358691724030e+01,2.803228227072894208e-01,9.735745472142498969e+00,3.602416826777317560e+00,1.599481475782018602e+00,9.999999754596239354e-01
2.049137846756752523e+01,3.318348985147976937e-01,9.510661547831247731e+00,3.165694570812986441e+00,1.592561453181153608e+00,9.999562550716750708e-01
1.969945513895086364e+01,2.788617481449181534e-01,9.574707109165066399e+00,3.643709539168523914e+00,1.599939181640052555e+00,9.941762356349347352e-01
2.277393748597346246e+01,3.563811155557379262e-01,8.848203972932836336e+00,2.899911037384920398e+00,1.598137209860783337e+00,9.998669467876127870e-01
2.114694024837546138e+01,3.500183539017915901e-01,9.309008960135482624e+00,3.090053806970542993e+00,1.598919228673949089e+00,9.986306620438587522e-01
2.173347814974129122e+01,3.518221936811972705e-01,9.142164704724979885e+00,2.998084591786149389e+00,1.596829874142697614e+00,9.995592149881510347e-01
2.114694024837546138e+01,3.572600773871199009e-01,9.293070745705659164e+00,3.090053806970542993e+00,1.599580675968916621e+00,9.986306620438587522e-01
2.146617675748786525e+01,3.584040620781174247e-01,9.211247290016578049e+00,3.043352778421181792e+00,1.594160956341977853e+00,9.963846741286692676e-01
2.115182812840939164e+01,3.421921104664665814e-01,9.290046232024234740e+00,3.085686812861581529e+00,1.599826739229793349e+00,9.999256172996155989e-01
2.013766625379107467e+01,3.189064034187948926e-01,9.555955643696046664e+00,3.366019311446152074e+00,1.597210831234968653e+00,9.993599871827693049e-01
2.117316715125859616e+01,3.249615150139151809e-01,9.308574727847902963e+00,3.102240951060216911e+00,1.597771814391017564e+00,9.992512202237617824e-01
1.972586018861011681e+01,3.127776565379828955e-01,9.614141038806721440e+00,3.390540170566664457e+00,1.599998386496779723e+00,9.992377263226526196e-01
1.917458358691724030e+01,2.908635988237664449e-01,9.735745472142498969e+00,3.497865246026945041e+00,1.599439062224419228e+00,9.999858063046476175e-01
1.917458358691724030e+01,2.651251366695640543e-01,9.735745472142498969e+00,3.661292655802228957e+00,1.599481475782018602e+00,9.999073188422228364e-01
2.114694024837546138e+01,3.572600773871199009e-01,9.293070745705659164e+00,3.063799662181589945e+00,1.599689033002376082e+00,9.986436144385305580e-01
