,T_out,eta,air_flow,p_max,T_max,power_indicated,heat_loss,p_tdc
93,1087.2910741387773,0.3699077122521735,0.1700152970624755,63.83912896724227,2358.13881109782,111.05044082580008,126.2749148545678,48.185002079765965
94,1286.6876090657026,0.213839612182012,0.0979025977928798,39.17548512737232,2687.5515504236632,56.66483769898991,166.59165449681095,28.86492826254643
95,1102.4271633752933,0.2593081116944321,2.3668185577603325,116.95004787185228,2169.8845247632275,766.9126090324614,1347.3397696123702,116.9136138057236
96,1634.5651830699314,0.2486068293671331,2.0008489006532795,72.69524287505165,2759.8115091892323,1480.95002281221,1524.6501402963092,33.31837652750827
97,830.05903209049,0.3338962046752289,0.3269398119352124,121.00458999689114,1959.3863441014848,94.64527447599288,201.65210397309167,120.9175312855006
98,1114.673516999296,0.3766350959973626,0.4131247549141018,134.9848148986832,2248.7201618480126,306.05879991700465,170.1456082594681,78.30857678556117
99,1194.9336855504796,0.4181305623110137,5.729846656434085,192.07114582657152,2536.086847975492,5945.648138349257,2581.462533482681,115.2616986070753
100,1300.8534347467748,0.352752148758706,1.0435895305322127,123.62270134282105,2542.514022067923,996.5731988429836,517.2863737397984,48.02161606532918
101,1328.0470977007951,0.3691923854463815,2.556393431692388,85.95819962051678,2709.628584156012,2426.3364157433903,1680.499451246306,53.43888896005452
102,977.8694014524344,0.3415284401267999,4.067197496119279,94.3042903860654,1982.477364084495,1188.7923475730472,1797.6543655772984,94.27885780740144
103,1120.8044220881256,0.3486721677484986,0.4525438954665855,90.19125629001928,2397.907045732647,314.27220123100153,324.1238322879068,73.34950080813712
104,1139.9769324498272,0.1624048218326991,0.3988036205791981,15.016686252236958,1918.820925713828,76.20445802051547,310.89833529411936,11.93140937767218
105,787.9122531909619,0.4112922700885636,1.2230554112727416,35.95055207584981,1608.3949318529098,360.5291064553825,337.51342232909343,33.124736088300125
106,1406.896589654296,0.3336861535772334,1.9726197811494277,279.2524187064032,3048.2266009603554,2176.762160206528,2536.0285231894404,225.02161755323445
107,1233.6974842503553,0.3382498539252005,3.6337884375144247,218.66061853471552,2392.3105474320782,2504.5890600107427,1833.600966849128,149.73311078563236
108,1362.1813808779284,0.2525452897729886,0.8161340007983247,76.56694705852522,2764.262458969697,446.4918212426744,958.5319938778342,72.13387942670033
109,813.6761174445257,0.461723189298589,1.3118787532926115,383.1972888678324,1829.863924981416,754.252667734569,283.16307852139795,383.13033385829885
110,1026.9219477810163,0.1655931161057818,3.308440011048711,57.28801183571108,1943.5944629250075,339.295111701193,1708.7883957706051,57.27126740069748
111,1455.6316829462348,0.2228545132815473,4.159361647923494,82.49420623835678,2584.5126050777653,1902.4896236285388,3412.882587188656,62.18958419322664
112,1066.1175272887126,0.2570232204370397,3.892904302021044,95.0557594222148,1919.367170395996,803.3574322640175,1724.2884524776057,91.33928427629353
113,913.521570887317,0.2685173985717987,3.114567749881231,179.81506301429445,1844.1060331862147,600.6460359786059,1175.6174019412636,179.76704136812648
114,1208.6344595239589,0.3792057182307444,1.4768302819082777,232.30467464262443,2465.361500117825,1063.004444596834,817.3951590357077,182.7356642388164
115,1295.4566533733323,0.2387639182264897,0.8197900182311328,218.00892559218497,2664.46739399584,337.4548680903863,827.9067872187192,217.883090177704
116,1120.527179423725,0.4206238115109901,3.9296724502829785,205.61948174208368,2394.343640759016,3846.0050056961672,1598.2634475026211,120.37338851516138
117,1736.4567645083555,0.2284672834892822,1.673467885318921,20.00886140292693,3015.753969909507,1288.146815222728,2029.3143848473287,10.253674301099828
118,1556.7514144341646,0.3739674999966732,7.416368518727901,267.05629093413256,3217.2110471130336,9265.651687017687,6866.1915283159215,220.81582338951492
119,1212.1315073726587,0.3039633800325654,0.3242309494534007,25.492855747914195,2420.1784841779145,205.39358927182496,269.39124357345327,16.54532854178444
120,859.87335829278,0.4193765342110656,2.435577319015437,96.89775003219503,1718.0824517763433,1085.115904537049,428.660922014596,67.6625722019252
121,1340.9043472176263,0.4131854949483295,4.596683523620053,457.8622215482544,2910.4543697264594,6249.266527959832,3320.8488855673986,254.2034260355489
122,1126.3532965862498,0.1463779091878737,2.10150946208116,61.012658985645366,1776.994430797402,330.338520527217,1047.516315090234,47.48029914824896
