,p_in,T_in,cr,bore,far_goal,PI,v_mean,T_fuel,T_out,eff,air_flow,p_max,T_max,power,heat_loss,p_tdc,nox,far_avg
21193,1591623.470264684,282.1391236392291,6.044601461742918,0.125009226706477,0.0410389355790688,1.323938648182716,13.117552465290265,312.48615473458494,1109.9662162129166,0.381956903679959,0.7168740737050705,52733933.11007348,2061.4695310877432,483552.7396748577,85099.18463821271,39975041.92093159,1333.2509379055434,0.0410389355790688
21196,1814578.9640326777,888.4821697428963,4.724110074045005,0.1016155076301753,0.0620096161945485,1.0331351880806117,11.137332082346504,291.0051431453714,1833.8099048463212,0.2903472396977846,0.1610500653042265,25855842.6467896,3088.5731192452263,124775.17056221468,77847.36055282492,20925494.58703492,3174.189486224415,0.0620096161945485
21199,1182880.8897253273,506.8617543059856,4.951519706603323,0.1890564749758193,0.059563656250769,1.1980260837277574,13.9653459489953,235.3615834304997,1607.577514555472,0.3135705955519339,0.742245660402207,24814672.291076176,2746.880963877005,596561.0144604499,202381.1805442235,18901426.697132275,2548.6629588394726,0.059563656250769
21200,1322305.526561932,686.0498982438697,5.950022420825193,0.1237174679874889,0.0286911272663602,1.357220707287386,13.277016383707672,402.436015247954,1189.7130351365488,0.2998533078534929,0.2538255563916862,20701005.10939148,2079.3011908656813,93968.5066127786,60512.29281918407,18316587.930953823,1529.891433896131,0.0286911272663602
21205,1348983.5138314608,661.4405612016561,9.055123314036864,0.1665975713534391,0.0412633506091709,1.3795743303491546,12.629568326680868,310.3899527511855,1303.9530655802266,0.3657092747898593,0.4699508484518561,40136160.5749239,2499.668568583484,305171.1152067517,135632.8301750798,35486041.74572475,1823.5779055305811,0.0412633506091709
21206,1761625.6841639788,930.428085931906,8.596441470933833,0.1518840345161911,0.0257353620369808,1.2542260082403385,9.976835809870192,355.87062688100605,1240.690827507732,0.3066201332920967,0.2951685372124873,36117309.31171913,2352.596003483595,100228.57026818964,103161.75541718128,34193735.266141,1167.4979493548135,0.0257353620369808
21211,181001.1685553119,283.8112119548245,9.262095383785349,0.1294507066488109,0.0490999287891672,1.3539651134001245,8.653065707331457,315.0543668459597,1092.528397271885,0.4252469358079781,0.058148265864304,10584419.188961446,2292.1041674891326,52245.55471537216,14559.631867875396,8432436.075205065,2398.8948779475354,0.0490999287891672
21212,996598.7612057524,372.57914662302704,7.910199665228382,0.1042416669734192,0.027508082412842,1.3061943356877102,10.92221881786494,543.4924381402749,891.5383326462561,0.4178833540049558,0.2044202951681427,30748890.15310208,1775.342744206819,101118.3377193661,24336.274841292317,26182334.08335905,1050.1690228432733,0.027508082412842
21217,611708.9285532152,461.9733675709058,13.828839972369112,0.1887207630653133,0.0459017628214349,1.4889691902135342,12.818215652181122,321.749844519126,1148.4500680551118,0.4360932447311433,0.3933417175188989,38006938.69572042,2450.2764292113134,338820.16978274094,103769.205992459,33675808.357989475,1977.827205658418,0.0459017628214349
21220,1827419.4819119747,303.8703342782955,6.101810872519782,0.1664693066063491,0.0316510999338369,0.9952548856994876,10.986582698770045,432.3498340779424,941.6392198887104,0.4148359166744234,1.2105356020609055,52694683.708378,1810.5926610073295,683964.0048192819,100970.1519545553,41267623.67764869,905.8737390048464,0.0316510999338369
21224,136947.86915078462,259.53318621474824,8.004481389374455,0.1131245271840682,0.0317090417151143,1.3089632386736538,14.695242359361371,474.914693676705,856.2562159670055,0.4313754336926623,0.0617703122916286,5762648.986533855,1773.2569907185764,36358.74174268982,7725.21388517867,4651800.921156306,834.7946435323968,0.0317090417151143
21228,946004.085132221,437.7387986279232,4.297349097742194,0.1340083232436816,0.0363961308700694,1.2449943810082873,12.087946946242464,514.0370514399634,1199.8763583010211,0.3105417206089026,0.2949786771234934,14508530.48534318,2032.059862276712,143468.42101859892,52300.892412519024,11302748.754619231,1718.2909527907875,0.0363961308700694
21230,1947414.1209167996,596.8161801884913,4.585300040656643,0.1506370981356524,0.0469301932614348,1.4106929650197533,13.963799858346224,253.64334799073796,1502.1572368090765,0.2780461916305712,0.6328448097227957,28798552.8613957,2459.5852897595664,355350.58787714463,165347.4846316179,23039727.09312443,2115.835513357386,0.0469301932614348
21235,2784936.455116594,578.4412462834647,4.765473555556754,0.159457368849639,0.0555638089940963,0.9761517658360718,14.148364126517588,381.2576684946822,1605.4510741613028,0.3233873933153656,1.1654855479313515,51029963.69222589,2735.846423225616,901182.0029681867,281119.48365885776,39395472.072183296,2029.376604632027,0.0555638089940963
21240,290874.8841293261,410.0459062030769,8.721564812387923,0.1961404285512454,0.0594675321643248,1.103216007969946,8.354620230100466,341.6646252143977,1333.0822476707706,0.4053998774595543,0.1503534970472381,13757013.743658906,2695.407284010121,155979.52195979696,50884.47748436592,11022937.092757598,2784.5288212784044,0.0594675321643248
21241,815628.4043779001,659.265280546736,6.6735659431312335,0.1179810718441346,0.0453575612406215,1.04016889919538,8.250840767809663,332.8397885825152,1337.3824308407825,0.3602957968435019,0.097051461387162,18214226.899336778,2530.9602466177275,68249.81723247394,34459.38137528946,15292890.19349752,2312.696443063403,0.0453575612406215
21242,1716865.2386179136,853.8632434987202,8.208259880177431,0.1299808580100214,0.0485493634173264,1.0215245680585647,13.28360315913149,340.0502695437572,1506.8117871007044,0.3721551085413867,0.3105578002415448,42777770.279158056,2880.0414587313885,241457.3825905208,120985.0240191962,37695442.79397132,2389.9460271227167,0.0485493634173264
21245,2570306.959030948,663.0274168439834,4.327596016828622,0.118401649980035,0.0582953507928176,1.3767052561761308,10.630875614208332,508.5774374921783,1741.1034377206931,0.2680559966003935,0.3545865739528587,36851146.359541535,2811.2007639029807,238436.23562181115,129118.2571236165,28865887.5761437,2419.1830309481475,0.0582953507928176
21247,2316637.859575101,587.9414103706976,4.799285977573277,0.1988874457978525,0.0612522411122482,1.2466990051698086,12.021080152852058,338.85992492299204,1714.2888511868384,0.3005693111907224,1.1868876890780211,42581341.16108976,2859.3001749256146,940300.7157074844,347228.2843145768,32881427.863234967,2115.255067273479,0.0612522411122482
21252,1944221.673658776,948.1710718277808,7.38273462887054,0.1678235105558645,0.0503013466607219,1.1855106041902947,14.91622809600788,540.3902030874492,1664.8258432206385,0.3364716335743353,0.5810260367024884,40870139.71819035,3015.555219444505,423169.3311611607,244208.34681836693,35959995.75642099,2408.761371365092,0.0503013466607219
21254,1168179.408713299,384.43155407823474,6.993642507829758,0.1314187369679809,0.0487217612675721,0.9695810349530022,14.439535464032115,489.6250820379748,1261.1210979863354,0.4038601958677544,0.5030537599954363,41633425.32766864,2423.3418478892527,425950.3235391897,93500.53209443991,32592633.25769726,2035.56786646566,0.0487217612675721
21262,555875.9774823561,557.0916538108502,13.413381138601943,0.136385936341344,0.0338083188431011,1.0891238781596966,10.07937677539325,494.91226253245657,1000.7986834361828,0.4491711901950818,0.1265481958570636,26770216.8405274,2240.775937503789,82695.51352031052,34963.50088723654,24617566.66465996,1638.873826782872,0.0338083188431011
21264,1256379.346762154,304.92210191398937,8.444821170916036,0.1352992577858225,0.032181398141066,1.262480881267806,9.017972977668228,333.98901918046386,898.0915951779375,0.4407961394625215,0.4373787819167978,51199646.60219392,1838.9530298109728,266987.496726988,46548.43675787958,42185274.43712808,952.9726201089716,0.032181398141066
21268,1726687.965932788,574.6131113164814,4.9915502911125,0.1833410876111421,0.0368901866631992,1.4868805224346968,8.805570959837137,429.248557886178,1295.5598108941138,0.2877478280166576,0.5464082682263564,26166264.76420712,2171.5904680757694,249592.0174173116,128208.55588908785,21650088.46927388,1397.697922430206,0.0368901866631992
21272,1381878.33326367,805.1996881306958,7.028580117922985,0.1761383152413883,0.0317575295042613,1.470934939742424,13.452398519306447,385.9273468270407,1322.255211322922,0.2833564947488651,0.4642735195268278,25027823.474997792,2332.058568878638,179781.21763735064,141311.58834443137,22678424.102538902,1588.9129631296,0.0317575295042613
21273,1483675.5234568596,507.4757918400473,4.219104959069244,0.1364271146425436,0.0508224486905603,1.4163356093319488,13.016419424807273,428.0199870741585,1526.7021864320204,0.2768040832406011,0.4223920422133714,22791511.5344136,2485.4442033529717,255702.1195496261,111798.90344559496,17483649.99588439,2387.8431331558586,0.0508224486905603
21277,1138098.7794058744,788.4760937351037,10.541120093644045,0.1416532628363673,0.0589062429401902,1.0966147469381229,14.430149618982549,411.3496336283561,1559.9118186590931,0.392751562336027,0.2845491099534669,42269975.48555797,3107.793280682307,283287.23075355974,126815.36611924128,37244743.86651036,3076.996477330174,0.0589062429401902
21281,2127511.6482137875,669.6304876724571,4.939524437670055,0.1595156861575176,0.0528139167142376,1.427687444838178,9.132155614554897,233.0344779871441,1609.0972151948238,0.2795597567228816,0.4582662171745761,33789661.682170026,2672.598686507652,291159.7882878751,158108.50670644792,27272049.87213092,2023.96412795694,0.0528139167142376
21283,546128.808309284,616.0201122880761,13.47517358213684,0.1134488653023297,0.0566814720910469,1.1307814449572475,10.821237897054784,284.6756588448245,1323.5383227462603,0.4228878433069266,0.0835664018250683,30258597.63439261,2859.289760237265,86196.28462232604,37684.86095869177,26877813.571904637,3164.1825025812404,0.0566814720910469
21289,348310.97224010306,334.7151346608295,12.129692722497095,0.1181591082779391,0.0393652339046391,0.9567969926050316,10.536244689400192,376.027574527149,930.977950528048,0.4826194088796012,0.1014498282756219,22151708.74537473,2114.5208132094936,82939.1266606502,19499.660174182078,18954031.28938905,1735.5953169489696,0.0393652339046391
21291,978976.3039185354,467.7163517103678,5.530757293581178,0.1002854799223686,0.0291070390952017,1.1344441860277086,9.431402923207209,529.2087746875345,1020.5260553525288,0.3635048954100848,0.1309434166088226,17938856.160494246,1872.687153098226,59618.697499169255,21502.026919261185,14894002.649381498,1324.5651009691833,0.0291070390952017
21293,511183.5928648058,408.9373135274159,5.402208886035578,0.1177048234909235,0.0594443549543277,1.0410443228027288,14.91345228371692,392.64760064988127,1491.2351665886786,0.3432384211809048,0.1686730556311347,14282179.427469067,2687.502769107503,148095.80235889184,47277.001203850894,10666596.133027092,3428.044132355356,0.0594443549543277
21298,925673.4732799192,686.5611620171626,6.492163696362344,0.117112563619119,0.0515907463331947,1.032067472776021,10.261878501564905,302.183880307139,1466.1818464421638,0.352369589992197,0.1295491026799392,20680552.903081384,2722.536591135374,101343.32823856422,48621.60780240016,17139558.49390082,2743.346819629268,0.0515907463331947
21302,1085673.2047142363,690.47669052128,9.995292782337431,0.1441300130088233,0.0395686355181788,1.1767914285807863,9.471452129026805,398.89005495790025,1234.0120779473802,0.3930007617864225,0.2091691054048124,35037165.579561114,2495.725012679733,139969.2152069571,69405.59726539171,31483193.12175551,1778.8414683592805,0.0395686355181788
21306,1842672.280555187,772.624252198105,4.062802006028652,0.1760778778241221,0.0552298882602815,0.9132300449723064,12.626732375824748,354.9293459357361,1728.8025314999772,0.2913596729525511,0.6511451002864274,23192198.012817454,2841.1168913706674,450891.35075486166,219051.6529324546,18286520.04424697,2386.082011271939,0.0552298882602815
21307,1111333.962368797,652.1372686893831,6.179866751988888,0.1385413373255088,0.0530109357177622,1.3277269350122465,13.311747302901452,279.31791445204044,1534.5047212325492,0.3229920529476526,0.2810415218631206,23851966.573384352,2718.606168699814,207070.5407564225,96236.52707836695,19590881.530796718,2762.5171457362526,0.0530109357177622
21311,621713.2987259896,440.1847404275284,14.172043136361667,0.1829820203763184,0.0374110215473729,1.086041564545507,14.03247495223626,233.56266002798884,979.6870525215744,0.474771510123629,0.4418046515793736,37989754.87170805,2208.031131634715,337679.7545329881,87810.58123272764,34174419.58403428,1569.0038559846294,0.0374110215473729
21313,1301879.3963085834,327.42851543651767,8.73689549367064,0.1432916012317638,0.0268289691774111,1.1373209140981857,14.675111228901098,247.5817023650849,822.9828479015063,0.4511514802261563,0.7796144254455686,48310410.60836021,1705.8256868823855,406066.12544098,62261.36320864635,41132141.3633019,856.6991285627427,0.0268289691774111
21319,1478073.2410361911,631.6584426806317,7.306943069225743,0.1722487281864102,0.0476301801031186,1.4027474393729935,12.369786189035608,344.3658606399672,1426.606422814126,0.3449410149016986,0.554123350531766,37424029.86893082,2602.0479372498567,391763.5569332623,162505.79311031295,31637039.003147807,2031.8648210520275,0.0476301801031186
21320,1434704.7648043272,481.42415692626,7.84424850146174,0.1536596471424747,0.0554835805253755,0.9976181290481596,8.942176765735134,431.7185686344519,1383.8064758590851,0.4023572810690589,0.4235152493663696,52706486.33309744,2690.813790552384,406851.497527524,114135.29601716538,42487866.58210435,1926.0602378410745,0.0554835805253755
21330,292346.2095037933,304.9148545549648,5.351645216705959,0.1982721681908638,0.0325406271531043,1.130128728051017,8.023311293740916,429.6357544538221,962.9991675487988,0.3774403520020315,0.1943783392761671,7194824.423974495,1812.2680461189095,102733.63068938394,25595.62792243141,5551098.585028735,1301.3359348994256,0.0325406271531043
21331,1013853.7521803156,359.3925514577664,10.080168587629805,0.1800234726173033,0.0294519526350684,1.0198802740547137,10.402877175198672,370.3791422829446,854.4046727128723,0.4745413176453291,0.6327286268301225,43958475.126165785,1846.6330326281293,380536.3350006815,70483.30995535721,38047946.56181856,944.5633222505312,0.0294519526350684
21337,2000901.2199972996,893.2868406982778,6.646306739351306,0.1062633881492162,0.0306893718515673,0.962967956909754,12.097289414093694,499.0749406125014,1291.757459094694,0.3618966714099012,0.2134578260373213,32859701.272991795,2402.617256136696,102017.62108137176,67709.79297697202,29816032.25534217,1598.5094858541422,0.0306893718515673
21339,2992510.0868197363,662.8322454910478,4.171290201900935,0.1877128414098367,0.0520893978361362,1.2138597132133733,12.716321062895538,306.73187838818467,1649.5332152164792,0.2769308594239266,1.2901482158372453,39733487.1225984,2656.952213546117,800849.3336754858,353843.34043536667,31332294.978783477,1898.8691254588616,0.0520893978361362
21340,2128195.822383506,976.2411158812588,7.431601670144278,0.1640265627466824,0.0280321856302834,1.0593377119750549,14.181643611229797,433.2623115060799,1322.7684605226175,0.3438630657140952,0.572684425754735,37187281.40923372,2461.130785893109,237546.3632048848,183305.63965082343,34709950.868039824,1349.8925907550845,0.0280321856302834
21345,2956950.4313926552,929.585271713854,4.842009168138612,0.1989002230342019,0.0391689424246852,1.463502022367687,14.1353453110293,445.6396912968802,1619.5039390327247,0.2301853878361623,1.112751627587543,34031292.6033066,2569.280613719709,431726.1519552524,387697.8268751052,29755903.216573745,1691.4013241702048,0.0391689424246852
21347,1512798.5783793048,882.1624104675846,5.63325691024062,0.1214092152627637,0.0484602175762031,0.936441624542592,8.077643171118801,537.0072376830617,1562.3900745438968,0.3363112642106416,0.1437829063514716,24375282.36758164,2809.590357810504,100838.07659282748,63656.53457995076,20588618.53960322,2263.70586212116,0.0484602175762031
21357,637350.7369866522,612.9248474346882,15.251109428734134,0.1151348330145888,0.0517886872501352,1.0902955555806793,14.515770579737405,546.2644024236498,1265.4986017732842,0.4483672201736586,0.1353459910300772,39439768.97343604,2800.161380724549,135239.8483626171,53829.71405762223,35713175.78165699,2981.4879063919543,0.0517886872501352
21363,1985514.393613959,729.6491831187104,5.093160846785896,0.1756982628918536,0.0377134411046101,1.2492338671145915,11.784296656856382,355.27638931044527,1393.8065605670474,0.2984580505368811,0.6464284782271458,27767568.450843573,2356.3663347762968,313105.3306818368,173487.92533924629,23577716.74103891,1622.920901919943,0.0377134411046101
21364,359647.08233437187,401.6821104908571,5.427083214593687,0.1539521251979169,0.0526946491217104,1.3357786955642363,10.619569565639862,401.2292058972536,1376.9503834745708,0.3343833693142705,0.1402443160773182,9238581.59033093,2475.7839001886687,106337.63016945502,39701.591613626166,7024120.191131354,2902.334178280699,0.0526946491217104
21366,2522717.975827429,676.1356613104431,4.707954553994611,0.1527439380705829,0.0347738510894912,1.3904452883155636,11.970413574828273,376.1146666503778,1344.153398123632,0.2717832659939089,0.6536310669446055,31935466.55138144,2199.312012245168,265826.768115824,155239.85489903257,27022824.4781861,1465.1181512186768,0.0347738510894912
21369,1450121.1819195258,670.8500704609294,6.532100983251228,0.1607543465096232,0.0427344256222845,1.3739542175043715,12.72145125328281,500.500707122813,1402.824610361254,0.3291990490563425,0.4591396561248478,29862487.842280027,2499.6138107709185,277953.2585572817,133381.4376818497,25385725.06126826,1982.2723931853984,0.0427344256222845
21373,597017.1994731037,606.1466105233552,9.1079612643157,0.1255467101802023,0.0609807343779573,1.1977273025570243,9.355217871416947,234.75893989413865,1466.2198470431233,0.379571522907954,0.097020057932988,22461037.05588034,2902.5357031917497,96635.86182505656,42875.7510728176,18858093.880842008,3211.024669429154,0.0609807343779573
21380,1782787.104057084,832.5482279391142,7.4960276512349555,0.1859036564912211,0.0249855349180346,1.042897608978428,11.566151526723283,466.0827014494238,1165.780209321034,0.3668076780635214,0.5885431434098143,32753764.713104345,2211.7789312562804,232111.09268390143,150794.8252135636,30433181.012567792,1087.004033228029,0.0249855349180346
21395,800586.4194204204,432.6285837565115,5.301673212992635,0.1316363488646663,0.0513512461175404,1.2766249813591302,8.755004411831257,476.8006167779149,1390.0305543684126,0.3348270339410064,0.1773771550791723,18923913.411735214,2476.438139423639,131238.03212669675,48129.27250917774,14482281.042132474,2304.9600225405857,0.0513512461175404
21398,574918.5494652279,486.1804146059561,14.381020732859568,0.1409613261077066,0.0257580559875239,1.0246495759231364,8.290372323326219,408.4256825818936,822.9334184172823,0.4741027112869049,0.1315784308362426,29454715.07871819,1932.0293339516795,69144.99454019389,26449.221704909072,27574217.810963865,1051.3937801521777,0.0257580559875239
21399,930718.3912668632,697.7027626911338,12.746705077762154,0.1771693720876249,0.0255013560782647,1.4958817095963044,10.566255270402316,304.09157214946265,1055.9408558217906,0.3355723919035193,0.2939307883633242,34161380.93247766,2170.576324934876,108239.33127314028,83063.18866891517,32573333.02724365,1134.5224368469128,0.0255013560782647
21403,929443.6466534602,508.892349457498,8.915156238947645,0.1473317073015843,0.0669047167879371,0.9785185191316216,13.77091213311462,268.2806693249751,1526.5894583019094,0.402089762974072,0.367021337667224,41203975.08093119,2996.014633734024,424875.40221088455,121384.99916133756,33441754.004687488,3079.137880880637,0.0669047167879371
21406,461332.02461353433,575.1133328584915,12.867570555707378,0.1386179549250478,0.0654268954395325,1.253077374406235,10.358740297696295,285.8172334201492,1428.573304133035,0.4129374312757125,0.1065574905388503,27011543.491960797,3008.942218774393,123883.95770140308,51109.423517796415,23426195.72124487,3546.9726411603224,0.0654268954395325
21411,2922095.27553228,530.9915153674433,5.103473270532396,0.1573768400613626,0.0382239178807925,1.113487098602103,10.553787451910685,483.9374540809771,1267.6589592834607,0.3433876684528715,0.9493481402189072,50848324.66749857,2215.633463505367,536211.24858069,169056.39281179785,41067959.64965673,1290.1892841454558,0.0382239178807925
21412,2375756.5405020784,882.3753169222196,5.19551042214889,0.1319032916279919,0.0636098584501229,1.386270699555694,10.287665239320155,433.04137822261146,1894.0909493712024,0.2711033091150184,0.3069714848780462,36996563.92634522,3135.348578985036,227796.89746995675,154421.02807189047,30415495.406264592,2736.173241171853,0.0636098584501229
21419,2179240.7053418467,907.2752084525324,6.203433771817002,0.1551467529364943,0.0677523277923284,1.0048194188670958,11.593637558725325,334.9924964831315,1883.2036372614284,0.3292223716973639,0.4613984516627598,43842143.9494909,3329.2516987241997,442874.0309698164,217992.51305161137,36338478.33617759,2745.6455346889325,0.0677523277923284
21421,660086.5432559378,481.0139540326443,6.123373510606139,0.1226798797469089,0.0580879211103971,1.436029496406448,13.88555400642737,487.5407343804447,1513.410377781078,0.3358165048694123,0.1780047443501047,17878012.969997752,2711.498746991188,149420.42622006655,57312.228117238,13979974.111485329,3259.4399415215307,0.0580879211103971
21422,1120633.4404061206,617.4367785450988,5.522255027726944,0.1069845723343724,0.0229758582707969,1.3413968699674568,8.277054178672952,428.7516393385088,1028.9811337234212,0.2951349489274327,0.1113141156654074,15714792.608758364,1800.1317437714038,32481.28082486303,23309.32413466677,13976666.197290588,1107.2286391094635,0.0229758582707969
21427,383645.35682424967,306.05367643195325,6.24120901923845,0.198058748416137,0.0573016403037191,1.3942889680509192,12.168418893193095,283.96091395431,1367.393355738256,0.3630436886442861,0.3657972176676275,14779108.975720031,2528.6233929165587,327458.9501743493,85345.10412461484,11019552.402665945,2495.532845503104,0.0573016403037191
21430,212710.13603237853,328.2848581644564,4.048159973004111,0.1619059496680793,0.0292895520324019,1.032961225941617,9.958719364442606,258.17562092343496,956.913961194776,0.3309069905488587,0.1106574768118548,3391067.047368476,1689.3140848426594,46151.93950478415,14013.444834937263,2580783.0888452986,943.1309440514628,0.0292895520324019
21431,1398630.549442507,854.7147256973532,6.503906856463171,0.1008424825495448,0.0647746406462146,1.0422940728165468,8.48276801915219,360.8560679736362,1742.5321971518265,0.3322010497793753,0.0972107906922184,30096961.694730807,3179.4349819528074,90014.19676958467,53080.254368287606,24989801.991688203,3164.761775609032,0.0647746406462146
21433,2387643.3960086526,641.40747825118,5.16177224608203,0.1422317335629444,0.0534134276580742,1.25234476558857,13.364948546130886,284.97162618712497,1596.5891875223267,0.3075692690361583,0.6468457680319278,42326739.09037388,2708.4885579611523,457282.5744897806,187455.961631889,33905554.16691144,2218.766900870622,0.0534134276580742
21437,390526.9918812952,439.27726373324737,6.091808667298045,0.1328728580883567,0.0469111346809569,0.911966701934894,9.10937715510144,452.0375727974201,1246.2423444092974,0.3789862813283164,0.0971690009966295,10685171.299327804,2386.378461073247,74339.16643131818,25636.84127269458,8370070.917894943,2512.0253002629843,0.0469111346809569
21439,2082098.5560566576,669.2778224983568,4.709623052785931,0.1895869662122993,0.0564081380767415,1.1554813228315115,14.613730769636607,221.8771701532406,1680.7993330634883,0.2973653304956698,1.0644713016406804,33297702.211390715,2797.4815324037936,768345.5445662342,314159.7638000326,26329297.28537937,2306.7880035404423,0.0564081380767415
21440,1015606.5771295744,530.9119756198226,7.579604191251006,0.1918537475468735,0.0258813991295824,0.9522853817171352,8.877277199067883,522.013219293643,950.6366366646596,0.4260723997420693,0.4274686310519523,24102093.76162837,1902.554680084702,202845.7556451858,68129.28092458971,21306645.486266688,1002.7120661335337,0.0258813991295824
21441,1050351.532201263,409.5444648545503,4.383745785991354,0.1647442882430121,0.0377827623627865,1.0050317682202778,11.896245606426394,377.41536196522384,1185.8432895882631,0.3347152493993712,0.5500239563561682,18197351.60506145,2061.9738872229404,299323.8574431233,83547.04061862515,13906667.065724043,1587.3193309288076,0.0377827623627865
21444,727009.5597261791,514.650955686343,7.542600557772237,0.1681011988957705,0.0311969550148203,1.1018873211735396,10.605415683005251,277.39038497259094,1032.355669594235,0.3971915678302795,0.2833456422380662,18480529.94383491,2025.262630194136,151084.28252384055,53017.38851843008,15995264.747006902,1411.4762824445431,0.0311969550148203
21451,487663.90016195294,516.9225310557986,10.661444384033048,0.1834947343096571,0.0420710949967657,1.361656695773168,8.422288127687604,374.46487638957296,1145.7910828902843,0.4059659387285711,0.1758173330285257,20412670.462496564,2368.00115463691,129218.7759215203,52498.17952663622,17867845.418090716,1880.873706513796,0.0420710949967657
21453,435689.6172569323,498.3881230508606,12.559582572834014,0.132803053523281,0.0327824617922404,1.3799696892915347,14.916142841534883,300.376044078826,993.3745582112437,0.4183214374698726,0.150871085013886,20232488.07838517,2125.143179589897,89032.42870058071,34518.5273720523,18419646.23358336,1778.0610253083505,0.0327824617922404
21456,2546019.907426991,853.8978292034661,5.704944482586023,0.1742264379558893,0.0464389030339573,0.9037070226708568,14.421645844258643,354.49509627591607,1567.3463488154196,0.3461134066115286,0.9107511888032674,41665935.345724285,2775.3669878659075,629927.6086466557,281851.08649769827,35388829.81754794,1958.5782517732307,0.0464389030339572
21459,963552.5291995323,379.1089882616791,7.135289788422499,0.171955651959038,0.060727027763537,1.3707392893276622,14.753400772423005,498.617560484442,1469.0216945082734,0.3775777283146088,0.6923108291085471,38342803.93325203,2726.3668587576044,683093.3250564752,167631.08638032843,29577175.263470583,2507.2826859531806,0.060727027763537
21461,1224984.062000316,833.4379482747202,4.300651359591968,0.1405250989950611,0.0406431238138635,1.056828354931893,10.842375481746046,443.35920909176616,1490.2226797496417,0.2882783407577125,0.2151908599693973,13638268.534234025,2480.522739379813,108495.92758190708,77281.62175191514,11409246.716736248,2226.199365629166,0.0406431238138635
21463,792092.3275408933,646.6293368208525,11.130781971797177,0.1827767131132636,0.0426712262252837,1.00803090934449,10.679032215853251,524.3541707652702,1220.2657090382108,0.4316534832463047,0.298891548978702,31199482.35810066,2569.967419523412,236905.16580058975,96129.62107365218,27903914.33899404,1944.0994924183829,0.0426712262252837
21472,1802812.9161247087,469.0177806612281,5.914011900047793,0.1409730429548109,0.0503186868655473,1.0635325193753165,14.451813511145232,351.5982981426147,1389.8548161512892,0.3620591823622499,0.7275499963922136,46207034.22034889,2516.9854690665443,570377.296436215,149992.894284747,36176881.1330279,2019.6454124030304,0.0503186868655473
21473,925841.1556820947,505.3127404694336,12.796367736999088,0.1134709406374433,0.0302330841398798,1.3020927828351858,9.66082622651107,398.533251657956,951.1771845163316,0.4322619687322937,0.1511806789613935,42632938.060044535,2067.749008681139,85019.05890074652,32797.85636992644,39154720.73056849,1261.205445719628,0.0302330841398798
21474,1059436.1751848808,388.0305588636496,5.076980378909537,0.1129666276474581,0.048499299202133,1.2519667258025144,11.143276482737395,264.80376057689784,1329.2179939394823,0.3338038935145139,0.2440168370493141,24863636.61115695,2347.8921180151365,169995.4027668683,51616.94702948216,18803442.95734927,2136.4926633477708,0.048499299202133
21482,2653445.278912996,897.6755747504459,4.4305825542511785,0.1877856763545123,0.0616703534157313,1.3663987837566958,14.385480632364708,395.3809315652768,1953.903743802407,0.2480119861685721,0.9364765508476094,33167269.11992496,3085.1113179521885,616362.9666935265,406873.7652987554,27068612.75762152,2608.8355444005592,0.0616703534157313
21486,631478.0490030323,255.0736688096312,8.949045901603274,0.1819812115823595,0.0435702273520114,1.2902403721200124,10.863440949628991,384.31273909689946,1034.2646388640856,0.445513477031975,0.5642548517843745,36610464.437594414,2128.514947091186,471320.6809355478,78810.539249673,28868348.328580648,1431.3339453610386,0.0435702273520114
21488,298364.01609682816,409.5723232262052,15.907543959403494,0.1204215714903018,0.0621732744956475,1.2531168407392894,8.647524415546892,295.7992548555704,1219.3799051384196,0.4535766861114256,0.0600554293801001,27062757.3326458,2760.291295668314,72878.1371757029,25420.99241401644,23522445.59938492,3106.4804659810457,0.0621732744956475
21494,1546220.854675801,444.1680602970426,6.942768321690847,0.1392239064179128,0.0273734052135897,1.3497808175597532,9.853188473900945,409.260198147696,968.599250444997,0.3771061103226417,0.4272971704455676,36519931.11794357,1824.6260506244928,189807.3102222287,56699.17925086994,31326585.290263463,985.308175431224,0.0273734052135897
21496,1284228.7730197974,687.661933836833,10.101645061217598,0.1216984932805695,0.0394457081744491,1.0147709189237424,8.928310846326093,239.0730212210771,1202.4338679850146,0.410202956754743,0.1695487182952198,42156980.49190962,2486.038374228576,118054.78020782088,54950.40352375456,37894798.98432852,1724.3232478100913,0.0394457081744491
21499,729307.9555733091,587.3764354523556,8.673974563680243,0.1801863431694929,0.0657194601890555,1.3228680739006515,11.081685310866618,481.2368265729675,1587.0616768972743,0.3747559467937933,0.2920405037680541,27531786.09117443,3033.472433409467,309511.03080701595,119662.6725722692,22712396.028100424,3088.954908620897,0.0657194601890555
21505,822577.5014391966,585.9660501003993,11.471927676920243,0.1899204724589305,0.0366467790619064,0.9457170474074192,8.46074473644402,287.2838691775812,1071.273592246135,0.4457863865625816,0.2938388325294813,33375686.304237217,2326.051219035026,206567.6570223281,78623.42238329649,30127594.32846356,1443.4663200712205,0.0366467790619064
21513,959742.580627395,533.7628913485022,4.620203861747055,0.1538803903792339,0.0677483773250522,0.9100334979151316,11.294804126102251,337.84133120752745,1735.1459653098095,0.3127914895630272,0.3275996350228832,20107350.657078728,2981.8941391417075,298736.1345466772,110914.45362395092,14934088.98747366,3029.6859729035377,0.0677483773250522
